,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
349,tt0339918,Wolves of Wall Street,Wolves of Wall Street,2002,2002-12-31,"Action, Horror, Mystery",85,USA,English,David DeCoteau,Barry L. Levy,ACH,"Jeff Branson, Louise Lasser, William Gregory Lee, Angela Pietropinto, John Michaelson, Mary Elaine Monti, Eric Roberts, Michael Bergin, Jason-Shane Scott, John-Paul Lavoisier, Bradley Stryker, Elisa Donovan, Will Keenan, Natalie Light, Amber Gross","Jeff Allen just got a new job in one of Manhattan's wealthiest brokerage firms, Wolfe Brothers. Here young, good-looking stockbrokers make a lot of money by being particularly cutthroat. ...",2.7,603,,,,,20.0,11.0
350,tt0340137,Grande école,Grande école,2004,2004-02-04,"Drama, Romance",110,France,French,,"Robert Salis, Jean-Marie Besset",Ognon Pictures,"Grégori Baquet, Alice Taglioni, Jocelyn Quivrin, Élodie Navarre, Arthur Jugnot, Salim Kechiouche, Éva Darlan, Lakshantha Abenayake, Yasmine Belmadi, Jacques Collard, Jo Prestia, Jamal Hadir, Gilbert Desveaux, Arnaud Binard, Adan Jodorowsky",Paul and Agnes have been going out for quite a while and Agnes is shocked to learn that he'd rather live with two roommates on campus than move in with her. As soon as he meets one of his ...,5.7,2175,,,$ 16706,,28.0,13.0
351,tt0340377,The Station Agent,The Station Agent,2003,2005-05-06,"Comedy, Drama",89,USA,"English, Spanish",Tom McCarthy,Tom McCarthy,SenArt Films,"Peter Dinklage, Paul Benjamin, Jase Blankfort, Paula Garcés, Josh Pais, Richard Kind, Bobby Cannavale, Patricia Clarkson, Lynn Cohen, Raven Goodwin, Marla Sucharetza, Michelle Williams, Jayce Bartok, Joe Lo Truglio, John Slattery","When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.",7.6,66569,$ 500000,$ 5739376,$ 8701337,81.0,307.0,164.0
352,tt0340855,Monster,Monster,2003,2004-04-30,"Biography, Crime, Drama",109,"USA, Germany",English,Patty Jenkins,Patty Jenkins,Media 8 Entertainment,"Charlize Theron, Christina Ricci, Bruce Dern, Lee Tergesen, Annie Corley, Pruitt Taylor Vince, Marco St. John, Marc Macaulay, Scott Wilson, Rus Blackwell, Tim Ware, Stephan Jones, Brett Rice, Kaitlin Riley, Cree Ivey",Based on the life of,7.3,133240,$ 8000000,$ 34469210,$ 58469210,74.0,573.0,193.0
353,tt0342735,Manderlay,Manderlay,2005,2005-10-28,Drama,139,"Denmark, Sweden, Netherlands, France, Germany, UK, Italy, USA",English,,Lars von Trier,Zentropa Entertainments,"Bryce Dallas Howard, Isaach De Bankolé, Danny Glover, Willem Dafoe, Michaël Abiteboul, Lauren Bacall, Jean-Marc Barr, Geoffrey Bateman, Virgile Bramly, Ruben Brinkman, Doña Croll, Jeremy Davies, Llewella Gideon, Mona Hammond, Ginny Holder","A story of slavery, set in the southern U.S. in the 1930s.",7.3,22082,$ 14200000,$ 78378,$ 674918,46.0,79.0,139.0
354,tt0342771,Miffo,Miffo,2003,2003-08-01,"Comedy, Drama, Romance",105,Sweden,Swedish,Daniel Lind Lagerlöf,Malin Lagerlöf,Film i Väst,"Jonas Karlsson, Livia Millhagen, Ingvar Hirdwall, Kajsa Ernst, Liv Mjönes, Fyr Thorvald Strömberg, Isa Aouifia, Carina Boberg, Gustav Levin, Malin Crépin, Robin Keller, Jan-Erik Emretsson, Joel Östlund, Stig Asp, Eva Dahlman",Suburban priest falls in love with woman in wheelchair.,5.6,1915,,,$ 83029,,7.0,9.0
355,tt0346156,Sky Captain and the World of Tomorrow,Sky Captain and the World of Tomorrow,2004,2004-11-12,"Action, Adventure, Mystery",106,"USA, UK, Italy","English, Tibetan, German",Kerry Conran,Kerry Conran,Paramount Pictures,"Gwyneth Paltrow, Jude Law, Giovanni Ribisi, Michael Gambon, Bai Ling, Omid Djalili, Laurence Olivier, Angelina Jolie, Trevor Baxter, Julian Curry, Peter Law, Jon Rumney, Khan Bonfils, Samta Gyatso, Louis Hilyer","After New York City receives a series of attacks from giant flying robots, a reporter teams up with a pilot in search of their origin, as well as the reason for the disappearances of famous scientists around the world.",6.0,80904,$ 70000000,$ 37762677,$ 57947036,64.0,634.0,203.0
356,tt0346491,Alexander,Alexander,2004,2005-01-14,"Action, Biography, Drama",175,"USA, UK, Germany, Netherlands, France, Italy, Morocco, Thailand",English,,"Oliver Stone, Christopher Kyle",Warner Bros.,"Anthony Hopkins, David Bedella, Jessie Kamm, Angelina Jolie, Val Kilmer, Fiona O'Shaughnessy, Connor Paolo, Patrick Carroll, Brian Blessed, Peter Williamson, Morgan Christopher Ferris, Rob Earley, Aleczander Gordon, Christopher Plummer, Gary Stretch","Alexander, the King of Macedonia and one of the greatest army leaders in the history of warfare, conquers much of the known world.",5.6,160399,$ 155000000,$ 34297191,$ 167298192,39.0,1434.0,236.0
357,tt0346723,Chalte Chalte,Chalte Chalte,2003,2003-06-13,"Drama, Romance",167,India,Hindi,,"Aziz Mirza, Robin Bhatt",Dreamz Unlimited,"Shah Rukh Khan, Rani Mukerji, Jas Arora, Satish Shah, Jayshree T., Rajeev Verma, Lillete Dubey, Johnny Lever, Jameel Khan, Suresh Menon, Haidar Ali, Suresh Bhagwat, Dinyar Tirandaz, Masood Akhtar, Govind Khatri",A man pursues a woman who is already engaged and eventually gets married to her. Differences between the two lead to a bitter separation that threatens to destroy their relationship forever.,6.6,14220,INR 120000000,$ 836225,$ 5945422,,30.0,15.0
358,tt0348593,The Door in the Floor,The Door in the Floor,2004,2005-12-02,"Comedy, Drama",111,USA,English,Tod Williams,"John Irving, Tod Williams",Focus Features,"Elle Fanning, Jeff Bridges, Kim Basinger, Jon Foster, Larry Pine, John Rothman, Harvey Loomis, Bijou Phillips, Mimi Rogers, Mike S. Ryan, Libby Langdon, Louis Arcella, Robert LuPone, Rachel Style, Amanda Posner",A writer's young assistant becomes both pawn and catalyst in his boss's disintegrating household.,6.6,15040,$ 7500000,$ 3854624,$ 6715067,67.0,136.0,145.0
359,tt0348836,Gothika,Gothika,2003,2004-03-19,"Horror, Mystery, Thriller",98,"USA, France, Canada, Spain",English,Mathieu Kassovitz,Sebastian Gutierrez,Columbia Pictures,"Halle Berry, Robert Downey Jr., Charles S. Dutton, John Carroll Lynch, Bernard Hill, Penélope Cruz, Dorian Harewood, Bronwen Mantel, Kathleen Mackey, Matthew G. Taylor, Michel Perron, Andrea Sheldon, Anana Rydvald, Laura Mitchell, Amy Sloan","A depressed female psychiatrist wakes up as a patient in the asylum where she worked, with no memory of why she is there or what she has done.",5.8,104744,$ 40000000,$ 59694580,$ 141591324,38.0,390.0,211.0
360,tt0349903,Ocean's Twelve,Ocean's Twelve,2004,2004-12-17,"Crime, Thriller",125,USA,"English, Dutch, French, Italian, Mandarin",Steven Soderbergh,"George Nolfi, George Clayton Johnson",Warner Bros.,"Brad Pitt, Catherine Zeta-Jones, George Clooney, Ed Kross, Julia Roberts, Don Tiffany, Anne Jacques, David Sontag, Larry Sontag, Andy Garcia, Casey Affleck, Dina Connolly, Scott Caan, Nelson Peltz, Mini Anden",Daniel Ocean recruits one more team member so he can pull off three major European heists in this sequel to,6.5,351814,$ 110000000,$ 125544280,$ 362744280,58.0,678.0,207.0
361,tt0351283,Madagascar,Madagascar,2005,2005-09-02,"Animation, Adventure, Comedy",86,USA,"Greek, American Sign Language, English, Portuguese, Spanish, German, French","Eric Darnell, Tom McGrath","Mark Burton, Billy Frolick",DreamWorks Animation,"Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith, Sacha Baron Cohen, Cedric the Entertainer, Andy Richter, Tom McGrath, Christopher Knights, Chris Miller, Conrad Vernon, Eric Darnell, David Cowgill, Stephen Apostolina, Elisa Gabrielli","A group of animals who have spent all their life in a New York zoo end up in the jungles of Madagascar, and must adjust to living in the wild.",6.9,357718,$ 75000000,$ 193595521,$ 542063846,57.0,424.0,175.0
362,tt0356201,"Wood & Stock: Sexo, Orégano e Rock'n'Roll","Wood & Stock: Sexo, Orégano e Rock'n'Roll",2006,2006-10-12,"Animation, Comedy",81,Brazil,Portuguese,Otto Guerra,"Angeli, Rodrigo John",Otto Desenhos Animados,"Júlio Andrade, José Vitor Castiel, Michele Frantz, Rita Lee, Heinz Limaverde, Lobão, Leonardo Machado, Janaína Kremer Motta, Felipe Mônaco, Geórgia Reck, Sepé Tiaraju, Tom Zé","The story of two die-hard hippies, trying to live on today's world.",6.2,436,,,,,4.0,1.0
363,tt0356910,Mr. & Mrs. Smith,Mr. & Mrs. Smith,2005,2005-12-02,"Action, Comedy, Crime",120,USA,"English, Spanish",,Simon Kinberg,Regency Enterprises,"Brad Pitt, Angelina Jolie, Vince Vaughn, Adam Brody, Kerry Washington, Keith David, Chris Weitz, Rachael Huntley, Michelle Monaghan, Stephanie March, Jennifer Morrison, Theresa Barrera, Perrey Reeves, Melanie Tolbert, Jerry T. Adams",A bored married couple is surprised to learn that they are both assassins hired by competing agencies to kill each other.,6.5,442126,$ 110000000,$ 186336279,$ 487287646,55.0,831.0,240.0
364,tt0358135,Shall We Dance?,Shall We Dance,2004,2004-10-29,"Comedy, Drama, Music",106,USA,English,Peter Chelsom,"Masayuki Suo, Audrey Wells",Miramax,"Richard Gere, Jennifer Lopez, Susan Sarandon, Lisa Ann Walter, Stanley Tucci, Anita Gillette, Bobby Cannavale, Omar Benson Miller, Tamara Hope, Stark Sands, Richard Jenkins, Nick Cannon, Sarah Lafleur, Onalee Ames, Diana Salvatore","A romantic comedy where a bored, overworked Estate Lawyer, upon first sight of a beautiful instructor, signs up for ballroom dancing lessons.",6.1,42875,$ 50000000,$ 57890460,$ 170128460,47.0,221.0,105.0
365,tt0362129,Seeing Other People,Seeing Other People,2004,2011-04-28,"Comedy, Romance",90,USA,English,Wallace Wolodarsky,"Maya Forbes, Wallace Wolodarsky",Pariah Entertainment Group,"Jay Mohr, Julianne Nicholson, Josh Charles, Andy Richter, Lauren Graham, Bryan Cranston, Mike Faiola, Sheeri Rappaport, Mitch Morris, Liz Phair, Niki J. Crawford, Willie Garson, Lew Schneider, Alex Borstein, Matthew Davis","Two months shy of their wedding, a couple decide to allow each other last flings until their wedding.",5.8,2316,,$ 87923,$ 87923,51.0,28.0,20.0
366,tt0362227,The Terminal,The Terminal,2004,2004-09-03,"Comedy, Drama, Romance",128,USA,"English, Bulgarian, Spanish, Russian, Mandarin, German, French",Steven Spielberg,"Andrew Niccol, Sacha Gervasi",DreamWorks,"Tom Hanks, Catherine Zeta-Jones, Stanley Tucci, Chi McBride, Diego Luna, Barry Shabaka Henley, Kumar Pallana, Zoe Saldana, Eddie Jones, Jude Ciccolella, Corey Reynolds, Guillermo Díaz, Rini Bell, Stephen Mendel, Valeriy Nikolaev","An Eastern European tourist unexpectedly finds himself stranded in JFK airport, and must take up temporary residence there.",7.4,396732,$ 60000000,$ 77872883,$ 219100084,55.0,706.0,152.0
367,tt0363988,Secret Window,Secret Window,2004,2004-04-16,"Drama, Mystery, Thriller",96,USA,English,David Koepp,"Stephen King, David Koepp",Grand Slam Productions,"Johnny Depp, John Turturro, Maria Bello, Timothy Hutton, Charles S. Dutton, Len Cariou, Joan Heney, John Dunn-Hill, Vlasta Vrana, Matt Holland, Gillian Ferrabee, Bronwen Mantel, Elizabeth Marleau, Kyle Allatt, Richard Jutras",A successful writer in the midst of a painful divorce is stalked at his remote lake house by a would-be scribe who accuses him of plagiarism.,6.6,178782,$ 40000000,$ 48022900,$ 92913171,46.0,564.0,188.0
368,tt0364569,Oldboy,Oldeuboi,2003,2005-05-06,"Action, Drama, Mystery",120,South Korea,Korean,Chan-wook Park,"Garon Tsuchiya, Nobuaki Minegishi",Egg Films,"Min-sik Choi, Ji-Tae Yoo, Hye-jeong Kang, Dae-han Ji, Dal-su Oh, Byeong-ok Kim, Seung-shin Lee, Jin-Seo Yoon, Dae-yeon Lee, Kwang-rok Oh, Tae-kyung Oh, Yeon-Seok Yoo, Il-han Oo, Su-hyeon Kim, Seung-jin Lee","After being kidnapped and imprisoned for fifteen years, Oh Dae-Su is released, only to find that he must find his captor in five days.",8.4,501082,$ 3000000,$ 707481,$ 15002116,77.0,1014.0,336.0
369,tt0365478,Man with the Screaming Brain,Man with the Screaming Brain,2005,2005-04-03,"Comedy, Family, Fantasy",90,"Germany, USA",English,Bruce Campbell,"Bruce Campbell, Bruce Campbell",Sci Fi Pictures,"Bruce Campbell, Tamara Gorski, Ted Raimi, Antoinette Byron, Stacy Keach, Vladimir Kolev, Valentin Giasbeily, Velizar Binev, Raicho Vasilev, Jonas Talkington, Michail Elenov, Neda Sokolovska, Remington Franklin, Velimir Velev",The brains of a Russian taxi driver and a wealthy businessman are brought together in one body by a mad scientist.,5.6,5048,$ 2000000,,,,71.0,46.0
370,tt0365737,Syriana,Syriana,2005,2006-02-24,"Drama, Thriller",128,"USA, United Arab Emirates","English, Urdu, Arabic, Persian, French, Mandarin",Stephen Gaghan,"Stephen Gaghan, Robert Baer",Warner Bros.,"Kayvan Novak, George Clooney, Amr Waked, Christopher Plummer, Jeffrey Wright, Chris Cooper, Robert Foxworth, Nicky Henson, Nicholas Art, Matt Damon, Amanda Peet, Steven Hinkle, Daisy Tormé, Peter Gerety, Richard Lintern",A politically charged epic about the state of the oil industry in the hands of those personally involved in and affected by it.,6.9,124449,$ 50000000,$ 50824620,$ 93974620,76.0,638.0,362.0
371,tt0368447,The Village,The Village,2004,2004-10-29,"Drama, Mystery, Thriller",108,USA,English,M. Night Shyamalan,M. Night Shyamalan,Touchstone Pictures,"Bryce Dallas Howard, Joaquin Phoenix, Adrien Brody, William Hurt, Sigourney Weaver, Brendan Gleeson, Cherry Jones, Celia Weston, John Christopher Jones, Frank Collison, Jayne Atkinson, Judy Greer, Fran Kranz, Michael Pitt, Jesse Eisenberg",A series of events tests the beliefs of a small isolated countryside village.,6.5,238570,$ 60000000,$ 114197520,$ 256697520,44.0,2064.0,285.0
372,tt0370477,De dominee,De dominee,2004,2004-09-02,"Biography, Crime, Drama",110,Netherlands,Dutch,,"Hans Galesloot, Bart Middelburg",Samsa Film,"Peter Paul Muller, Chantal Janzen, Frank Lammers, Marcel Musters, Mike Reus, Roeland Fernhout, Tygo Gernandt, Keith Davis, Cas Jansen, Christian Kmiotek, Jeroen Spitzenberger, Huub Stapel, Pleuni Touw, Rick Nicolet, Frans de Wit",In the world of the drugs business - where it's is all about money - friendship and loyalty is most important. That is what becomes the demise of gangster Klaas Bruinsma.,6.8,3209,,,$ 940840,,15.0,6.0
373,tt0371746,Iron Man,Iron Man,2008,2008-05-01,"Action, Adventure, Sci-Fi",126,"USA, Canada","English, Persian, Urdu, Arabic, Kurdish, Hindi, Hungarian",Jon Favreau,"Mark Fergus, Hawk Ostby",Paramount Pictures,"Robert Downey Jr., Terrence Howard, Jeff Bridges, Gwyneth Paltrow, Leslie Bibb, Shaun Toub, Faran Tahir, Clark Gregg, Bill Smitrovich, Sayed Badreya, Paul Bettany, Jon Favreau, Peter Billingsley, Tim Guinee, Will Lyman","After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",7.9,920706,$ 140000000,$ 319034126,$ 585796247,79.0,1329.0,540.0
374,tt0372183,The Bourne Supremacy,The Bourne Supremacy,2004,2004-09-24,"Action, Mystery, Thriller",108,"USA, Germany","English, Russian, German, Italian",Paul Greengrass,"Robert Ludlum, Tony Gilroy",Universal Pictures,"Matt Damon, Franka Potente, Brian Cox, Julia Stiles, Karl Urban, Gabriel Mann, Joan Allen, Marton Csokas, Tom Gallop, John Bedford Lloyd, Ethan Sandler, Michelle Monaghan, Karel Roden, Tomas Arana, Oksana Akinshina","When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive.",7.7,427227,$ 75000000,$ 176241941,$ 290835269,73.0,849.0,248.0
375,tt0372784,Batman Begins,Batman Begins,2005,2005-06-17,"Action, Adventure",140,"USA, UK","English, Mandarin",Christopher Nolan,"Bob Kane, David S. Goyer",Warner Bros.,"Christian Bale, Michael Caine, Liam Neeson, Katie Holmes, Gary Oldman, Cillian Murphy, Tom Wilkinson, Rutger Hauer, Ken Watanabe, Mark Boone Junior, Linus Roache, Morgan Freeman, Larry Holden, Gerard Murphy, Colin McFarlane","After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from corruption.",8.2,1278075,$ 150000000,$ 206852432,$ 373654966,70.0,2911.0,324.0
376,tt0373926,The Interpreter,The Interpreter,2005,2005-10-28,"Crime, Mystery, Thriller",128,"UK, France, Germany, USA","English, Aboriginal, French, Portuguese",Sydney Pollack,"Martin Stellman, Brian Ward",Universal Pictures,"Nicole Kidman, Sean Penn, Catherine Keener, Jesper Christensen, Yvan Attal, Earl Cameron, George Harris, Michael Wright, Clyde Kusatsu, Eric Keenleyside, Hugo Speer, Maz Jobrani, Yusuf Gatewood, Curtiss Cook, Byron Utley","Political intrigue and deception unfold inside the United Nations, where a U.S. Secret Service agent is assigned to investigate an interpreter who overhears an assassination plot.",6.4,96245,$ 80000000,$ 72708161,$ 162944923,62.0,421.0,230.0
377,tt0376541,Closer,Closer,2004,2004-12-10,"Drama, Romance",104,"USA, UK",English,,"Patrick Marber, Patrick Marber",Columbia Pictures,"Natalie Portman, Jude Law, Julia Roberts, Clive Owen, Nick Hobbs, Colin Stinton",The relationships of two couples become complicated and deceitful when the man from one couple meets the woman of the other.,7.2,199832,$ 27000000,$ 33987757,$ 115505027,65.0,954.0,206.0
378,tt0377752,Dear Frankie,Dear Frankie,2004,2005-07-22,"Drama, Romance",105,UK,"English, British Sign Language",Shona Auerbach,Andrea Gibb,Pathé Pictures International,"Emily Mortimer, Jack McElhone, Mary Riggans, Sharon Small, Sophie Main, Katy Murphy, Sean Brown, Jayd Johnson, Anna Hepburn, Rony Bridges, Douglas Stewart Wallace, Elaine M. Ellis, Carolyn Calder, John Kazek, Gerard Butler","After having responded to her son's numerous letters in the guise of his father, a woman hires a stranger to pose as his dad when meeting him.",7.7,20826,,$ 18025,$ 1656829,63.0,182.0,97.0
379,tt0380599,Oliver Twist,Oliver Twist,2005,2005-10-21,"Crime, Drama",130,"France, UK, Czech Republic",English,,"Charles Dickens, Ronald Harwood",R.P. Productions,"Barney Clark, Jeremy Swift, Ian McNeice, Richard Durden, Timothy Bateson, Andy de la Tour, Filip Hes, Andreas Papadopoulos, Laurie Athey, Joseph Tremain, Peter Copley, Andy Linden, John Nettleton, Tony Noble, Michael Heath","An adaptation of the classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.",6.8,30619,$ 60000000,$ 2080321,$ 42580321,65.0,138.0,124.0
380,tt0383028,"Synecdoche, New York","Synecdoche, New York",2008,2014-06-19,Drama,124,USA,"English, German",Charlie Kaufman,Charlie Kaufman,Sidney Kimmel Entertainment,"Philip Seymour Hoffman, Catherine Keener, Sadie Goldstein, Tom Noonan, Peter Friedman, Charles Techman, Josh Pais, Daniel London, Robert Seay, Michelle Williams, Stephen Adly Guirgis, Samantha Morton, Hope Davis, Frank Girardeau, Jennifer Jason Leigh","A theatre director struggles with his work, and the women in his life, as he creates a life-size replica of New York City inside a warehouse as part of his new play.",7.6,79732,$ 20000000,$ 3083538,$ 4658401,67.0,329.0,249.0
